web-scraper-order,web-scraper-start-url,Date,Open,Close
"1620615400-22748","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2016","126.38","128.27"
"1620615400-22694","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2021","260.82","294.53"
"1620615400-22755","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2016","112.27","106.92"
"1620615400-22718","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2019","162.60","166.69"
"1620615400-22725","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Aug 01, 2018","173.93","175.73"
"1620615400-22730","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2018","179.01","159.79"
"1620615400-22740","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","May 01, 2017","151.74","151.46"
"1620615400-22794","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2012","21.08","28.00"
"1620615400-22720","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2019","128.99","166.69"
"1620615400-22775","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jun 01, 2014","63.23","67.29"
"1620615400-22777","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Apr 01, 2014","60.46","59.78"
"1620615400-22790","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Mar 01, 2013","27.05","25.58"
"1620615400-22743","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2017","132.25","135.54"
"1620615400-22721","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Dec 01, 2018","143.00","131.09"
"1620615400-22779","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Feb 01, 2014","63.03","68.46"
"1620615400-22738","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jul 01, 2017","151.72","169.25"
"1620615400-22744","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Jan 01, 2017","116.03","130.32"
"1620615400-22734","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Nov 01, 2017","182.36","177.18"
"1620615400-22795","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Oct 01, 2012","22.08","21.11"
"1620615400-22736","https://finance.yahoo.com/quote/FB/history?period1=1337299200&period2=1620518400&interval=1mo&filter=history&frequency=1mo&includeAdjustedClose=true","Sep 01, 2017","172.40","170.87"
